am.or                V      1 1 PRES PASSIVE IND 1 S    
del.eo               V      2 1 PRES ACTIVE  IND 1 S    
luc.eo               V      2 1 PRES ACTIVE  IND 1 S    
cred.o               V      3 1 PRES ACTIVE  IND 1 S    
desid.ero            V      3 1 FUTP ACTIVE  IND 1 S    
desider.o            V      1 1 PRES ACTIVE  IND 1 S    
gaud.eo              V      2 1 PRES ACTIVE  IND 1 S    
mon.eo               V      2 1 PRES ACTIVE  IND 1 S    
opprim.o             V      3 1 PRES ACTIVE  IND 1 S    
ori.or               V      3 1 PRES         IND 1 S    
ori.or               V      4 1 PRES         IND 1 S    
pell.o               V      3 1 PRES ACTIVE  IND 1 S    
put.o                ADJ    1 1 DAT S M POS             
put.o                ADJ    1 1 DAT S N POS             
put.o                ADJ    1 1 ABL S M POS             
put.o                ADJ    1 1 ABL S N POS             
put.o                V      1 1 PRES ACTIVE  IND 1 S    
quaer.o              V      3 1 PRES ACTIVE  IND 1 S    
regn.o               N      2 2 DAT S N                 
regn.o               N      2 2 ABL S N                 
regn.o               V      1 1 PRES ACTIVE  IND 1 S    
sed.eo               V      2 1 PRES ACTIVE  IND 1 S    
sol.eo               V      2 1 PRES ACTIVE  IND 1 S    
st.o                 V      1 1 PRES ACTIVE  IND 1 S    
tac.eo               V      2 1 PRES ACTIVE  IND 1 S    
tempt.o              V      1 1 PRES ACTIVE  IND 1 S    
terr.eo              V      2 1 PRES ACTIVE  IND 1 S    
terre.o              ADJ    1 1 DAT S M POS             
terre.o              ADJ    1 1 DAT S N POS             
terre.o              ADJ    1 1 ABL S M POS             
terre.o              ADJ    1 1 ABL S N POS             
toll.o               V      3 1 PRES ACTIVE  IND 1 S    
ut.or                V      3 1 PRES         IND 1 S    
veh.o                V      3 1 PRES ACTIVE  IND 1 S    
vert.o               V      3 1 PRES ACTIVE  IND 1 S    
voc.o                V      1 1 PRES ACTIVE  IND 1 S    
vulner.o             V      1 1 PRES ACTIVE  IND 1 S    
servi.o              V      4 1 PRES ACTIVE  IND 1 S    
servi.o              N      2 5 DAT S M                 
servi.o              N      2 5 ABL S M                 
sci.o                V      4 1 PRES ACTIVE  IND 1 S    
sci.o                ADJ    1 1 DAT S M POS             
sci.o                ADJ    1 1 DAT S N POS             
sci.o                ADJ    1 1 ABL S M POS             
sci.o                ADJ    1 1 ABL S N POS             
sci.o                V      6 1 PRES ACTIVE  IND 1 S    
senti.o              V      4 1 PRES ACTIVE  IND 1 S    
sper.o               V      1 1 PRES ACTIVE  IND 1 S    
spond.eo             V      2 1 PRES ACTIVE  IND 1 S    
sponde.o             N      2 1 DAT S M                 
sponde.o             N      2 1 ABL S M                 
super.o              N      2 1 DAT S M                 
super.o              N      2 1 ABL S M                 
super.o              N      2 2 DAT S N                 
super.o              N      2 2 ABL S N                 
super.o              V      1 1 PRES ACTIVE  IND 1 S    
super.o              ADJ    1 1 DAT S M POS             
super.o              ADJ    1 1 DAT S N POS             
super.o              ADJ    1 1 ABL S M POS             
super.o              ADJ    1 1 ABL S N POS             
su.us                N      2 1 NOM S M                 
su.us                ADJ    1 1 NOM S M POS             
tac.eo               V      2 1 PRES ACTIVE  IND 1 S    
torqu.eo             V      2 1 PRES ACTIVE  IND 1 S    
trad.o               V      3 1 PRES ACTIVE  IND 1 S    
trah.o               V      3 1 PRES ACTIVE  IND 1 S    
turb.o               V      1 1 PRES ACTIVE  IND 1 S    
turbo                N      3 1 NOM S M                 
turbo                N      3 1 VOC S M                 
vacu.o               ADJ    1 1 DAT S M POS             
vacu.o               ADJ    1 1 DAT S N POS             
vacu.o               ADJ    1 1 ABL S M POS             
vacu.o               ADJ    1 1 ABL S N POS             
vacu.o               V      1 1 PRES ACTIVE  IND 1 S    
vad.o                N      2 2 DAT S N                 
vad.o                N      2 2 ABL S N                 
vad.o                V      3 1 PRES ACTIVE  IND 1 S    
vad.o                V      1 1 PRES ACTIVE  IND 1 S    
val.eo               V      2 1 PRES ACTIVE  IND 1 S    
vast.o               V      1 1 PRES ACTIVE  IND 1 S    
vast.o               ADJ    1 1 DAT S M POS             
vast.o               ADJ    1 1 DAT S N POS             
vast.o               ADJ    1 1 ABL S M POS             
vast.o               ADJ    1 1 ABL S N POS             
veh.o                V      3 1 PRES ACTIVE  IND 1 S    
ven.or               V      1 1 PRES         IND 1 S    
vert.o               V      3 1 PRES ACTIVE  IND 1 S    
vex.o                V      1 1 PRES ACTIVE  IND 1 S    
vid.eo               V      2 1 PRES ACTIVE  IND 1 S    
vinc.o               V      3 1 PRES ACTIVE  IND 1 S    
viv.o                ADJ    1 1 DAT S M POS             
viv.o                ADJ    1 1 DAT S N POS             
viv.o                ADJ    1 1 ABL S M POS             
viv.o                ADJ    1 1 ABL S N POS             
viv.o                V      3 1 PRES ACTIVE  IND 1 S    
vol.o                V      6 2 PRES ACTIVE  IND 1 S    
vol.o                V      1 1 PRES ACTIVE  IND 1 S    
volo                 N      3 1 NOM S M                 
volo                 N      3 1 VOC S M                 
vov.eo               V      2 1 PRES ACTIVE  IND 1 S    
vulner.o             V      1 1 PRES ACTIVE  IND 1 S    
ego                  PRON   5 1 NOM S C                 
tu                   PRON   5 2 NOM S C                 
tu                   PRON   5 2 VOC S C                 
ill.e                PRON   6 1 NOM S M                 
ill.a                PRON   6 1 NOM S F                 
ill.a                PRON   6 1 NOM P N                 
ill.a                PRON   6 1 ACC P N                 
ill.ud               PRON   6 1 NOM S N                 
ill.ud               PRON   6 1 ACC S N                 
ips.e                PRON   6 2 NOM S M                 
ips.a                PRON   6 2 NOM S F                 
ips.a                PRON   6 2 NOM P N                 
ips.a                PRON   6 2 ACC P N                 
ips.um               PRON   6 2 NOM S N                 
ips.um               PRON   6 2 ACC S M                 
ips.um               PRON   6 2 ACC S N                 
h.ic                 PRON   3 1 NOM S M                 
hic                  ADV    POS                         
h.aec                PRON   3 1 NOM S F                 
h.aec                PRON   3 1 NOM P N                 
h.aec                PRON   3 1 ACC P N                 
h.oc                 PRON   3 1 NOM S N                 
h.oc                 PRON   3 1 ABL S M                 
h.oc                 PRON   3 1 ABL S N                 
h.oc                 PRON   3 1 ACC S N                 
ist.e                PRON   6 1 NOM S M                 
ist.a                PRON   6 1 NOM S F                 
ist.a                PRON   6 1 NOM P N                 
ist.a                PRON   6 1 ACC P N                 
i.d                  PRON   4 1 NOM S N                 
i.d                  PRON   4 1 ACC S N                 
id                   N      9 8 X   X M                 
qu.i                 PRON   1 0 NOM P M                 
qu.i                 PRON   1 0 NOM S M                 
qui                  V      6 1 PRES ACTIVE  IMP 2 S    
qui                  ADV    POS                         
qu.ae                PRON   1 0 NOM P F                 
qu.ae                PRON   1 0 NOM S F                 
qu.ae                PRON   1 0 NOM P N                 
qu.ae                PRON   1 0 ACC P N                 
qu.od                PRON   1 0 NOM S N                 
qu.od                PRON   1 0 ACC S N                 
quod                 ADV    POS                         
quod                 CONJ                               
cumque               TACKON                             
qu.i                 PRON   1 0 DAT S X                 
qu.i                 PRON   1 0 NOM P M                 
qu.i                 PRON   1 0 NOM S M                 
que                  TACKON                             
cum                  TACKON                             
qu.i                 PRON   1 0 DAT S X                 
qu.i                 PRON   1 0 NOM P M                 
qu.i                 PRON   1 0 NOM S M                 
cumque               TACKON                             
qu.i                 PRON   1 0 DAT S X                 
qu.i                 PRON   1 0 NOM P M                 
qu.i                 PRON   1 0 NOM S M                 
dam                  TACKON                             
qu.i                 PRON   1 0 DAT S X                 
qu.i                 PRON   1 0 NOM P M                 
qu.i                 PRON   1 0 NOM S M                 
qu.is                PRON   1 0 DAT P X                 
qu.is                PRON   1 0 ABL P X                 
qu.is                PRON   1 0 NOM S C                 
qui.s                V      6 1 PRES ACTIVE  IND 2 S    
que                  TACKON                             
qu.is                PRON   1 0 DAT P X                 
qu.is                PRON   1 0 ABL P X                 
qu.is                PRON   1 0 NOM S C                 
que                  TACKON                             
qu.is                PRON   1 0 DAT P X                 
qu.is                PRON   1 0 ABL P X                 
qu.is                PRON   1 0 NOM S C                 
qui.s                V      6 1 PRES ACTIVE  IND 2 S    
que                  TACKON                             
qu.is                PRON   1 0 DAT P X                 
qu.is                PRON   1 0 ABL P X                 
qu.is                PRON   1 0 NOM S C                 
libet                TACKON                             
qu.i                 PRON   1 0 DAT S X                 
qu.i                 PRON   1 0 NOM P M                 
qu.i                 PRON   1 0 NOM S M                 
ull.us               ADJ    1 3 NOM S M POS             
ull.us               ADJ    1 3 VOC S M POS             
aliqu.is             PRON   1 0 DAT P X                 
aliqu.is             PRON   1 0 ABL P X                 
aliqu.is             PRON   1 0 NOM S C                 
nemo                 N      3 1 NOM S C                 
nemo                 N      3 1 VOC S C                 
nihil                N      9 9 X   X N                 
su.i                 N      2 1 GEN S M                 
su.i                 N      2 1 LOC S M                 
su.i                 N      2 1 NOM P M                 
su.i                 N      2 1 VOC P M                 
su.i                 N      2 2 GEN S N                 
su.i                 N      2 2 LOC S N                 
su.i                 ADJ    1 1 GEN S M POS             
su.i                 ADJ    1 1 GEN S N POS             
su.i                 ADJ    1 1 NOM P M POS             
su.i                 ADJ    1 1 VOC P M POS             
su.i                 V      3 1 PRES PASSIVE INF 0 X    
su.i                 V      3 1 PERF ACTIVE  IND 1 S    
su.i                 N      3 3 LOC S C                   Early   
su.i                 N      3 3 DAT S C                 
su.i                 N      3 3 ABL S C                 
s.ui                 PRON   5 4 GEN X C                 
s.e                  PRON   5 4 ABL X C                 
s.e                  PRON   5 4 ACC X C                 
n.os                 PRON   5 3 NOM P C                 
n.os                 PRON   5 3 VOC P C                 
n.os                 PRON   5 3 ACC P C                 
v.os                 PRON   5 3 NOM P C                 
v.os                 PRON   5 3 VOC P C                 
v.os                 PRON   5 3 ACC P C                 
i.s                  V      6 1 PRES ACTIVE  IND 2 S    
i.s                  PRON   4 1 NOM S M                 
e.a                  V      1 1 PRES ACTIVE  IMP 2 S    
e.a                  PRON   4 1 NOM S F                 
e.a                  PRON   4 1 ABL S F                 
e.a                  PRON   4 1 NOM P N                 
e.a                  PRON   4 1 ACC P N                 
e.a                  PRON   4 2 NOM S F                 
e.a                  PRON   4 2 ABL S F                 
e.a                  PRON   4 2 NOM P N                 
e.a                  PRON   4 2 ACC P N                 
i.d                  PRON   4 1 NOM S N                 
i.d                  PRON   4 1 ACC S N                 
id                   N      9 8 X   X M                 
m.ei                 PRON   5 1 GEN S C                 
me.i                 ADJ    1 1 GEN S M POS             
me.i                 ADJ    1 1 GEN S N POS             
me.i                 ADJ    1 1 NOM P M POS             
me.i                 ADJ    1 1 VOC P M POS             
me.i                 V      3 1 PRES PASSIVE INF 0 X    
t.ui                 PRON   5 2 GEN S C                 
tu.i                 ADJ    1 1 GEN S M POS             
tu.i                 ADJ    1 1 GEN S N POS             
tu.i                 ADJ    1 1 NOM P M POS             
tu.i                 ADJ    1 1 VOC P M POS             
noster               N      2 3 NOM S M                 
noster               N      2 3 VOC S M                 
noster               ADJ    1 2 NOM S M POS             
noster               ADJ    1 2 VOC S M POS             
vester               ADJ    1 2 NOM S M POS             
vester               ADJ    1 2 VOC S M POS             
su.us                N      2 1 NOM S M                 
su.us                ADJ    1 1 NOM S M POS             
et                   CONJ                               
sed                  CONJ                               
aut                  CONJ                               
nec                  ADV    POS                         
nec                  CONJ                               
neque                ADV    POS                         
neque                CONJ                               
que                  TACKON                             
n.e                  V      2 1 PRES ACTIVE  IMP 2 S    
ne                   ADV    POS                         
ne                   CONJ                               
nam                  CONJ                               
quam                 TACKON                             
qu.am                PRON   1 0 ACC S F                 
quamquam             CONJ                               
quia                 CONJ                               
qu.od                PRON   1 0 NOM S N                 
qu.od                PRON   1 0 ACC S N                 
quod                 ADV    POS                         
quod                 CONJ                               
si                   CONJ                               
ut                   CONJ                               
nisi                 CONJ                               
nis.i                VPAR   3 1 GEN S M PERF         PPL
nis.i                VPAR   3 1 GEN S N PERF         PPL
nis.i                VPAR   3 1 NOM P M PERF         PPL
nis.i                VPAR   3 1 VOC P M PERF         PPL
at                   CONJ                               
itaque               ADV    POS                         
itaque               CONJ                               
que                  TACKON                             
it.a                 VPAR   6 1 NOM S F PERF PASSIVE PPL
it.a                 VPAR   6 1 VOC S F PERF PASSIVE PPL
it.a                 VPAR   6 1 ABL S F PERF PASSIVE PPL
it.a                 VPAR   6 1 NOM P N PERF PASSIVE PPL
it.a                 VPAR   6 1 VOC P N PERF PASSIVE PPL
it.a                 VPAR   6 1 ACC P N PERF PASSIVE PPL
ita                  ADV    POS                         
ergo                 ADV    POS                         
dum                  CONJ                               
donec                CONJ                               
vel                  ADV    POS                         
vel                  CONJ                               
que                  TACKON                             
qu.o                 PRON   1 0 ABL S M                 
qu.o                 PRON   1 0 ABL S N                 
quoque               ADV    POS                         
que                  TACKON                             
qu.o                 PRON   1 0 ABL S M                 
qu.o                 PRON   1 0 ABL S N                 
quo                  ADV    POS                         
quo                  CONJ                               
que                  TACKON                             
qu.o                 PRON   1 0 ABL S M                 
qu.o                 PRON   1 0 ABL S N                 
sed                  CONJ                               
tamen                ADV    POS                         
vis                  TACKON                             
qu.am                PRON   1 0 ACC S F                 
quamvis              ADV    POS                         
quamvis              CONJ                               
etsi                 CONJ                               
ideo                 ADV    POS                         
quoniam              CONJ                               
enim                 CONJ                               
in                   PREP   ABL                         
in                   PREP   ACC                         
cum                  ADV    POS                         
cum                  PREP   ABL                         
de                   PREP   ABL                         
pro                  PREP   ABL                         
sub                  PREP   ABL                         
sub                  PREP   ACC                         
a                    N      9 8 X   X M                 
a                    PREP   ABL                         
a                    PREP   ACC                         
a                    INTERJ                             
ab                   PREP   ABL                         
ex                   PREP   ABL                         
e                    PREP   ABL                         
sin.e                N      2 1 VOC S M                 
sin.e                V      3 1 PRES ACTIVE  IMP 2 S    
sine                 PREP   ABL                         
prae                 ADV    POS                         
prae                 PREP   ABL                         
ad                   ADV    POS                         
ad                   PREP   ACC                         
ante                 ADV    POS                         
ante                 PREP   ACC                         
ant.e                N      3 3 LOC S M                 
ant.e                N      3 3 DAT S M                   Early   
ant.e                N      3 3 ABL S M                 
circ.um              N      2 1 ACC S M                 
circ.um              N      2 6 ACC S M                 
circum               ADV    POS                         
circum               PREP   ACC                         
contra               ADV    POS                         
contra               PREP   ACC                         
inter                PREP   ACC                         
ob                   PREP   ACC                         
per                  PREP   ACC                         
post                 ADV    POS                         
post                 PREP   ACC                         
propter              PREP   ACC                         
supra                ADV    POS                         
supra                PREP   ACC                         
trans                PREP   ACC                         
ultra                PREP   ACC                         
ultra                ADV    POS                         
subter               ADV    POS                         
subter               PREP   ABL                         
subter               PREP   ACC                         
iuxta                ADV    POS                         
iuxta                PREP   ACC                         
secund.um            NUM    1 2 NOM S N ORD             
secund.um            NUM    1 2 VOC S N ORD             
secund.um            NUM    1 2 ACC S M ORD             
secund.um            NUM    1 2 ACC S N ORD             
sec.undum            VPAR   3 1 NOM S N FUT          PPL  Early   
sec.undum            VPAR   3 1 VOC S N FUT          PPL  Early   
sec.undum            VPAR   3 1 ACC S M FUT          PPL  Early   
sec.undum            VPAR   3 1 ACC S N FUT          PPL  Early   
secund.um            N      2 2 NOM S N                 
secund.um            N      2 2 VOC S N                 
secund.um            N      2 2 ACC S N                 
secund.um            ADJ    1 1 NOM S N POS             
secund.um            ADJ    1 1 VOC S N POS             
secund.um            ADJ    1 1 ACC S M POS             
secund.um            ADJ    1 1 ACC S N POS             
secundum             PREP   ACC                         
bene                 ADV    POS                         
mal.e                N      2 1 VOC S M                 
mal.e                N      2 1 VOC S F                 
mal.e                ADJ    1 1 VOC S M POS             
male                 ADV    POS                         
saepe                ADV    POS                         
saep.e               N      3 3 LOC S F                 
saep.e               N      3 3 DAT S F                   Early   
saep.e               N      3 3 ABL S F                 
numquam              ADV    POS                         
semper               ADV    POS                         
h.ic                 PRON   3 1 NOM S M                 
hic                  ADV    POS                         
ibi                  ADV    POS                         
ib.i                 N      3 3 LOC S F                   Early   
ib.i                 N      3 3 DAT S F                 
ib.i                 N      3 3 ABL S F                 
ib.i                 N      3 9 LOC S F                   Early   
ib.i                 N      3 9 DAT S F                 
ib.i                 N      3 9 ABL S F                 
ind.e                N      2 1 VOC S M                 
ind.e                ADJ    1 1 VOC S M POS             
ind.e                V      3 1 PRES ACTIVE  IMP 2 S    
inde                 ADV    POS                         
mox                  ADV    POS                         
nunc                 ADV    POS                         
olim                 ADV    POS                         
postea               ADV    POS                         
quoties              ADV    POS                         
sic                  ADV    POS                         
tamen                ADV    POS                         
tard.e               ADJ    1 1 VOC S M POS             
e                    SUFFIX                             
tard.e               ADV    POS                         
ut                   CONJ                               
it.a                 VPAR   6 1 NOM S F PERF PASSIVE PPL
it.a                 VPAR   6 1 VOC S F PERF PASSIVE PPL
it.a                 VPAR   6 1 ABL S F PERF PASSIVE PPL
it.a                 VPAR   6 1 NOM P N PERF PASSIVE PPL
it.a                 VPAR   6 1 VOC P N PERF PASSIVE PPL
it.a                 VPAR   6 1 ACC P N PERF PASSIVE PPL
ita                  ADV    POS                         
long.e               ADJ    1 1 VOC S M POS             
longe                ADV    POS                         
paene                ADV    POS                         
prope                PREP   ACC                         
prope                ADV    POS                         
statim               ADV    POS                         
sat.is               ADJ    1 1 DAT P X POS             
sat.is               ADJ    1 1 ABL P X POS             
satis                ADJ    9 9 X   X X POS             
satis                ADV    POS                         
sat.is               VPAR   3 1 DAT P X PERF PASSIVE PPL
sat.is               VPAR   3 1 ABL P X PERF PASSIVE PPL
heu                  INTERJ                             
eheu                 INTERJ                             
vae                  INTERJ                             
pap.ae               N      1 1 GEN S M                 
pap.ae               N      1 1 LOC S M                 
pap.ae               N      1 1 DAT S M                 
pap.ae               N      1 1 NOM P M                 
pap.ae               N      1 1 VOC P M                 
pap.ae               N      1 8 GEN S M                 
pap.ae               N      1 8 LOC S M                 
pap.ae               N      1 8 DAT S M                 
pap.ae               N      1 8 NOM P M                 
pap.ae               N      1 8 VOC P M                 
io                   INTERJ                             
ax                   SUFFIX                             
evax                 ADJ    3 1 NOM S X POS             
evax                 ADJ    3 1 VOC S X POS             
evax                 ADJ    3 1 ACC S N POS             
attat                INTERJ                             
heus                 INTERJ                             
st                   INTERJ                             
horribil.e           ADJ    3 2 NOM S N POS             
horribil.e           ADJ    3 2 VOC S N POS             
horribil.e           ADJ    3 2 ABL S X POS             
horribil.e           ADJ    3 2 ACC S N POS             
dict.u               SUPINE 3 1 ABL S N                 
dict.u               N      4 1 ABL S M                 
ecce                 INTERJ                             
